sample_type,site,timing,plot,location,ak_content,year,treatment
Biomass,1,Before,b,Middle,57.331120440417315,2019,Control
Biomass,1,Before,b,Upper,87.4560106818894,2019,Control
Biomass,1,Before,c,Lower,68.1466322305189,2019,Regular Graze
Biomass,1,Before,c,Middle,34.565915618744825,2019,Regular Graze
Biomass,1,Before,c,Upper,76.3878806627741,2019,Regular Graze
Biomass,1,Before,d,Lower,64.07015422760753,2019,Mow
Biomass,1,Before,d,Middle,57.0967809728531,2019,Mow
Biomass,1,Before,d,Upper,66.1600030317675,2019,Mow
Biomass,2,Before,a,Lower,106.88429130296483,2019,Regular Graze
Biomass,2,Before,a,Middle,91.32877240660726,2019,Regular Graze
Biomass,2,Before,a,Upper,85.75903419177835,2019,Regular Graze
Biomass,2,Before,b,Lower,79.60117488226656,2019,High Graze
Biomass,2,Before,b,Middle,105.32038909771393,2019,High Graze
Biomass,2,Before,b,Upper,75.57376279444043,2019,High Graze
Biomass,2,Before,c,Lower,84.64015647265987,2019,Mow
Biomass,2,Before,c,Middle,110.60064660930333,2019,Mow
Biomass,2,Before,c,Upper,90.79927683316743,2019,Mow
Biomass,2,Before,d,Lower,63.14195797959132,2019,Control
Biomass,2,Before,d,Middle,71.59244420195643,2019,Control
Biomass,2,Before,d,Upper,53.47774338434073,2019,Control
Biomass,3,Before,a,Lower,81.26554341895509,2019,Regular Graze
Biomass,3,Before,a,Middle,101.20920680690003,2019,Regular Graze
Biomass,3,Before,a,Upper,92.71539520765457,2019,Regular Graze
Biomass,3,Before,b,Lower,146.9015714218618,2019,Control
Biomass,3,Before,b,Middle,104.80283652580151,2019,Control
Biomass,3,Before,b,Upper,114.98010062590961,2019,Control
Biomass,3,Before,c,Lower,104.06176671341237,2019,High Graze
Biomass,3,Before,c,Middle,NA,2019,High Graze
Biomass,3,Before,c,Upper,146.09976233063685,2019,High Graze
Biomass,3,Before,d,Lower,81.4212329327997,2019,Mow
Biomass,3,Before,d,Middle,86.93794106720598,2019,Mow
Biomass,3,Before,d,Upper,101.68866337377966,2019,Mow
Biomass,4,Before,a,Lower,136.03853197085704,2019,Regular Graze
Biomass,4,Before,a,Middle,104.5029817854268,2019,Regular Graze
Biomass,4,Before,a,Upper,86.0906393023844,2019,Regular Graze
Biomass,4,Before,b,Lower,126.7531188373886,2019,High Graze
Biomass,4,Before,b,Middle,100.38779376864053,2019,High Graze
Biomass,4,Before,b,Upper,82.90677709876655,2019,High Graze
Biomass,4,Before,c,Lower,107.09061387598486,2019,Control
Biomass,4,Before,c,Middle,84.70649769242361,2019,Control
Biomass,4,Before,c,Upper,53.796254166870625,2019,Control
Biomass,4,Before,d,Lower,108.72043195177304,2019,Mow
Biomass,4,Before,d,Middle,59.16201948063104,2019,Mow
Biomass,4,Before,d,Upper,NA,2019,Mow
Biomass,1,After,a,Lower,50.47875589011993,2019,High Graze
Biomass,1,After,a,Middle,66.19437922893083,2019,High Graze
Biomass,1,After,a,Upper,55.14509042728344,2019,High Graze
Biomass,1,After,b,Lower,61.98873754697709,2019,Control
Biomass,1,After,b,Middle,53.35107096865482,2019,Control
Biomass,1,After,b,Upper,58.78006227515158,2019,Control
Biomass,1,After,c,Lower,71.3594863778788,2019,Regular Graze
Biomass,1,After,c,Middle,61.83893055438211,2019,Regular Graze
Biomass,1,After,c,Upper,53.318521622057965,2019,Regular Graze
Biomass,1,After,d,Lower,64.79749184777891,2019,Mow
Biomass,1,After,d,Middle,60.025206913369296,2019,Mow
Biomass,1,After,d,Upper,49.78782469169983,2019,Mow
Biomass,2,After,a,Lower,83.11812316534112,2019,Regular Graze
Biomass,2,After,a,Middle,108.27712954031419,2019,Regular Graze
Biomass,2,After,a,Upper,72.11677605257582,2019,Regular Graze
Biomass,2,After,b,Lower,85.82689998781186,2019,High Graze
Biomass,2,After,b,Middle,95.98009250572159,2019,High Graze
Biomass,2,After,b,Upper,108.50440747477938,2019,High Graze
Biomass,2,After,c,Lower,62.617151364486226,2019,Mow
Biomass,2,After,c,Middle,82.99860476268945,2019,Mow
Biomass,2,After,c,Upper,97.41687210836122,2019,Mow
Biomass,2,After,d,Lower,69.51792423467158,2019,Control
Biomass,2,After,d,Middle,67.00229293770664,2019,Control
Biomass,2,After,d,Upper,67.45509497734221,2019,Control
Biomass,3,After,a,Lower,96.79261733340806,2019,Regular Graze
Biomass,3,After,a,Middle,72.6205055337323,2019,Regular Graze
Biomass,3,After,a,Upper,68.17201298644815,2019,Regular Graze
Biomass,3,After,b,Lower,120.18252126578619,2019,Control
Biomass,3,After,b,Middle,97.7955196121068,2019,Control
Biomass,3,After,b,Upper,170.4161017777264,2019,Control
Biomass,3,After,c,Lower,126.96474713186329,2019,High Graze
Biomass,3,After,c,Middle,156.2155728474837,2019,High Graze
Biomass,3,After,c,Upper,151.4573024977998,2019,High Graze
Biomass,3,After,d,Lower,75.87108151374063,2019,Mow
Biomass,3,After,d,Middle,70.38279572651066,2019,Mow
Biomass,3,After,d,Upper,109.05846070517188,2019,Mow
Biomass,4,After,a,Lower,120.40847527368386,2019,Regular Graze
Biomass,4,After,a,Middle,111.65377235667368,2019,Regular Graze
Biomass,4,After,a,Upper,97.2304681025073,2019,Regular Graze
Biomass,4,After,b,Lower,168.4365243426566,2019,High Graze
Biomass,4,After,b,Middle,89.92079795385368,2019,High Graze
Biomass,4,After,b,Upper,73.80655822486155,2019,High Graze
Biomass,4,After,c,Lower,115.07976964606678,2019,Control
Biomass,4,After,c,Middle,81.97648887738752,2019,Control
Biomass,4,After,c,Upper,57.083973913740536,2019,Control
Biomass,4,After,d,Lower,117.17777629840482,2019,Mow
Biomass,4,After,d,Middle,35.950073690120874,2019,Mow
Biomass,4,After,d,Upper,28.0590597338943,2019,Mow
Litter,1,Before,a,Lower,59.2847764925553,2019,High Graze
Litter,1,Before,a,Middle,13.2735445588706,2019,High Graze
Litter,1,Before,a,Upper,37.72056214620919,2019,High Graze
Litter,1,Before,b,Lower,14.381769994661399,2019,Control
Litter,1,Before,b,Middle,31.247917218930525,2019,Control
Litter,1,Before,b,Upper,29.44188969110504,2019,Control
Litter,1,Before,c,Lower,9.995954792589878,2019,Regular Graze
Litter,1,Before,c,Middle,28.14443105018506,2019,Regular Graze
Litter,1,Before,c,Upper,15.082779286822856,2019,Regular Graze
Litter,1,Before,d,Lower,7.422502010090957,2019,Mow
Litter,1,Before,d,Middle,28.982335755708235,2019,Mow
Litter,1,Before,d,Upper,40.99581140673664,2019,Mow
Litter,2,Before,a,Lower,73.37354751940207,2019,Regular Graze
Litter,2,Before,a,Middle,9.984977903030277,2019,Regular Graze
Litter,2,Before,a,Upper,24.277156844741942,2019,Regular Graze
Litter,2,Before,b,Lower,10.353324750105891,2019,High Graze
Litter,2,Before,b,Middle,39.90041490021521,2019,High Graze
Litter,2,Before,b,Upper,41.50574943798312,2019,High Graze
Litter,2,Before,c,Lower,60.61345592297945,2019,Mow
Litter,2,Before,c,Middle,58.71476648016118,2019,Mow
Litter,2,Before,c,Upper,34.115163411761024,2019,Mow
Litter,2,Before,d,Lower,45.729736117906604,2019,Control
Litter,2,Before,d,Middle,53.981481938181375,2019,Control
Litter,2,Before,d,Upper,39.6694741620699,2019,Control
Litter,3,Before,a,Lower,41.79290071685208,2019,Regular Graze
Litter,3,Before,a,Middle,70.86522694239282,2019,Regular Graze
Litter,3,Before,a,Upper,26.404301458936658,2019,Regular Graze
Litter,3,Before,b,Lower,52.28031379578007,2019,Control
Litter,3,Before,b,Middle,65.97966405188069,2019,Control
Litter,3,Before,b,Upper,60.314811169920326,2019,Control
Litter,3,Before,c,Lower,59.34387216290274,2019,High Graze
Litter,3,Before,c,Middle,52.776478075623594,2019,High Graze
Litter,3,Before,c,Upper,17.27779972177941,2019,High Graze
Litter,3,Before,d,Lower,12.890764587076907,2019,Mow
Litter,3,Before,d,Middle,51.746029100185744,2019,Mow
Litter,3,Before,d,Upper,52.96803044504921,2019,Mow
Litter,4,Before,a,Lower,16.164933989130958,2019,Regular Graze
Litter,4,Before,a,Middle,9.558581342956158,2019,Regular Graze
Litter,4,Before,a,Upper,5.568497169843855,2019,Regular Graze
Litter,4,Before,b,Lower,64.08086182970939,2019,High Graze
Litter,4,Before,b,Middle,25.670936418429655,2019,High Graze
Litter,4,Before,b,Upper,45.61173560787627,2019,High Graze
Litter,4,Before,c,Lower,9.57377781567946,2019,Control
Litter,4,Before,c,Middle,9.584253450412621,2019,Control
Litter,4,Before,c,Upper,18.721490431853766,2019,Control
Litter,4,Before,d,Lower,51.46343237687026,2019,Mow
Litter,4,Before,d,Middle,47.20883365076509,2019,Mow
Litter,4,Before,d,Upper,11.076076896211383,2019,Mow
Litter,1,After,a,Lower,4.835820654752766,2019,High Graze
Litter,1,After,a,Middle,25.235205540835594,2019,High Graze
Litter,1,After,a,Upper,0.0010795174585993223,2019,High Graze
Litter,1,After,b,Lower,47.04959750551449,2019,Control
Litter,1,After,b,Middle,42.89875942204724,2019,Control
Litter,1,After,b,Upper,27.854821883505007,2019,Control
Litter,1,After,c,Lower,43.48734900407714,2019,Regular Graze
Litter,1,After,c,Middle,22.45417882666982,2019,Regular Graze
Litter,1,After,c,Upper,13.590790419645709,2019,Regular Graze
Litter,1,After,d,Lower,27.024760799890444,2019,Mow
Litter,1,After,d,Middle,17.55244069443243,2019,Mow
Litter,1,After,d,Upper,10.304963960674865,2019,Mow
Litter,2,After,a,Lower,1.5582115379347907,2019,Regular Graze
Litter,2,After,a,Middle,4.8469009371854535,2019,Regular Graze
Litter,2,After,a,Upper,62.71045342398544,2019,Regular Graze
Litter,2,After,b,Lower,60.96201624946463,2019,High Graze
Litter,2,After,b,Middle,46.11875256840449,2019,High Graze
Litter,2,After,b,Upper,34.68856862221254,2019,High Graze
Litter,2,After,c,Lower,63.521233752927635,2019,Mow
Litter,2,After,c,Middle,69.7443788923138,2019,Mow
Litter,2,After,c,Upper,46.54854878983186,2019,Mow
Litter,2,After,d,Lower,42.35846018628591,2019,Control
Litter,2,After,d,Middle,17.546293883782795,2019,Control
Litter,2,After,d,Upper,19.6506594568584,2019,Control
Litter,3,After,a,Lower,25.194876218805685,2019,Regular Graze
Litter,3,After,a,Middle,67.02346518368401,2019,Regular Graze
Litter,3,After,a,Upper,20.099920108408462,2019,Regular Graze
Litter,3,After,b,Lower,73.07269423774513,2019,Control
Litter,3,After,b,Middle,41.480675804958274,2019,Control
Litter,3,After,b,Upper,39.443347607636966,2019,Control
Litter,3,After,c,Lower,49.38463870834484,2019,High Graze
Litter,3,After,c,Middle,72.04127814832844,2019,High Graze
Litter,3,After,c,Upper,13.600962461310761,2019,High Graze
Litter,3,After,d,Lower,16.80852476425051,2019,Mow
Litter,3,After,d,Middle,54.66287974558919,2019,Mow
Litter,3,After,d,Upper,15.06922590664038,2019,Mow
Litter,4,After,a,Lower,75.85344187369708,2019,Regular Graze
Litter,4,After,a,Middle,59.92336547138839,2019,Regular Graze
Litter,4,After,a,Upper,66.2134449767775,2019,Regular Graze
Litter,4,After,b,Lower,60.53787880146088,2019,High Graze
Litter,4,After,b,Middle,63.1030186124624,2019,High Graze
Litter,4,After,b,Upper,42.85482146356736,2019,High Graze
Litter,4,After,c,Lower,27.53099450075811,2019,Control
Litter,4,After,c,Middle,8.917945674986502,2019,Control
Litter,4,After,c,Upper,22.58224067500354,2019,Control
Litter,4,After,d,Lower,65.06930284732795,2019,Mow
Litter,4,After,d,Middle,62.41779218767053,2019,Mow
Litter,4,After,d,Upper,19.045257144665584,2019,Mow
Soil,1,After,a,Lower,0.9943664990547209,2020,High Graze
Soil,1,After,a,Middle,1.0548377618860143,2020,High Graze
Soil,1,After,a,Upper,1.6174459320704948,2020,High Graze
Soil,1,After,b,Lower,1.0516870886436103,2020,Control
Soil,1,After,b,Middle,1.0790637009149755,2020,Control
Soil,1,After,b,Upper,1.0085409768788205,2020,Control
Soil,1,After,c,Lower,1.0981289237872038,2020,Regular Graze
Soil,1,After,c,Middle,1.502932883179635,2020,Regular Graze
Soil,1,After,c,Upper,1.537850975334825,2020,Regular Graze
Soil,1,After,d,Lower,1.1274621740742223,2020,Mow
Soil,1,After,d,Middle,1.2397494573240353,2020,Mow
Soil,1,After,d,Upper,1.6076665585787135,2020,Mow
Soil,2,After,a,Lower,1.1281856602862925,2020,Regular Graze
Soil,2,After,a,Middle,1.4285122556820635,2020,Regular Graze
Soil,2,After,a,Upper,1.0723933118936273,2020,Regular Graze
Soil,2,After,b,Lower,1.1184453507453158,2020,High Graze
Soil,2,After,b,Middle,1.2518623000922233,2020,High Graze
Soil,2,After,b,Upper,1.6135875209729982,2020,High Graze
Soil,2,After,c,Lower,1.1585664861774574,2020,Mow
Soil,2,After,c,Middle,1.175901645571634,2020,Mow
Soil,2,After,c,Upper,1.0770024522026258,2020,Mow
Soil,2,After,d,Lower,0.7786450631985431,2020,Control
Soil,2,After,d,Middle,1.1164569974813359,2020,Control
Soil,2,After,d,Upper,1.4494526072270746,2020,Control
Soil,3,After,a,Lower,1.684970555327966,2020,Regular Graze
Soil,3,After,a,Middle,1.057806348457926,2020,Regular Graze
Soil,3,After,a,Upper,1.3863436502444466,2020,Regular Graze
Soil,3,After,b,Lower,1.2523504665167333,2020,Control
Soil,3,After,b,Middle,1.9454945871719023,2020,Control
Soil,3,After,b,Upper,1.7393752760526224,2020,Control
Soil,3,After,c,Lower,1.3824090181431914,2020,High Graze
Soil,3,After,c,Middle,1.306373427817455,2020,High Graze
Soil,3,After,c,Upper,1.473634499813631,2020,High Graze
Soil,3,After,d,Lower,0.8958662510082457,2020,Mow
Soil,3,After,d,Middle,0.7153591525867836,2020,Mow
Soil,3,After,d,Upper,1.2905577688850405,2020,Mow
Soil,4,After,a,Lower,1.2874404795882168,2020,Regular Graze
Soil,4,After,a,Middle,0.8943637013479405,2020,Regular Graze
Soil,4,After,a,Upper,1.0646901436466225,2020,Regular Graze
Soil,4,After,b,Lower,0.9455942434639875,2020,High Graze
Soil,4,After,b,Middle,1.198890089585747,2020,High Graze
Soil,4,After,b,Upper,1.9874278621145551,2020,High Graze
Soil,4,After,c,Lower,1.7165118760680955,2020,Control
Soil,4,After,c,Middle,1.1953947832021152,2020,Control
Soil,4,After,c,Upper,1.3679888567505867,2020,Control
Soil,4,After,d,Lower,1.9336036575241033,2020,Mow
Soil,4,After,d,Middle,1.4547619574366977,2020,Mow
Soil,4,After,d,Upper,1.3134557874556967,2020,Mow
